0.607402921,-0.100373209,0.354766935,-0.288997561,0.133025452,-0.938183129
0.613271832,-0.091743171,0.359932989,-0.294406801,0.141590878,-0.96248275
0.61884129,-0.083244264,0.365027517,-0.299734026,0.149703786,-0.986973107
0.624103665,-0.074879587,0.370045751,-0.304972559,0.157352731,-1.011654139
0.629053235,-0.066652477,0.374985784,-0.310116678,0.164527699,-1.036499262
0.633680463,-0.058564842,0.379843801,-0.315157801,0.17121534,-1.061504602
0.637981534,-0.050618827,0.384616941,-0.320094973,0.177408502,-1.086654902
0.641948819,-0.042815983,0.389299482,-0.324920565,0.183096692,-1.111938715
0.645580411,-0.035158813,0.393893331,-0.329627901,0.188270852,-1.137352228
0.648870587,-0.027647972,0.398391813,-0.33421126,0.192920014,-1.162880182
0.651815534,-0.020285606,0.402788252,-0.338666826,0.197038457,-1.188514948
0.654413342,-0.013073593,0.407089323,-0.342990786,0.20061855,-1.214245081
0.656656384,-0.006012463,0.411283582,-0.347172648,0.203648373,-1.240059137
0.658546567,0.000895989,0.415371031,-0.351211458,0.206122205,-1.265941858
0.660080075,0.007650447,0.419347852,-0.355103403,0.208035752,-1.291885614
0.661255002,0.014249604,0.42320928,-0.358841807,0.209380433,-1.317878962
0.66206944,0.020691909,0.426952451,-0.3624219,0.210151955,-1.343910456
0.662523389,0.026976086,0.430573553,-0.365841776,0.210345551,-1.369968653
0.662616849,0.033100877,0.434068769,-0.369096667,0.209954068,-1.396042109
0.66234982,0.039065156,0.437432379,-0.372180849,0.208975121,-1.422115564
0.661722302,0.044867549,0.440663427,-0.375093371,0.207403466,-1.44818902
0.660734296,0.05050746,0.4437581,-0.377830416,0.205236718,-1.474247217
0.659383893,0.055984292,0.446709722,-0.380389124,0.202473924,-1.500278711
0.657673001,0.061297093,0.449518293,-0.382766634,0.199111745,-1.526272058
0.655601621,0.066446103,0.452179044,-0.384961039,0.195149228,-1.552215815
0.653169751,0.07143072,0.454690069,-0.386968523,0.190583989,-1.578106165
0.650377393,0.076251067,0.457046598,-0.388790041,0.185416505,-1.603927851
0.647226453,0.080907382,0.459248632,-0.390418917,0.179646298,-1.629669428
0.643715024,0.085399665,0.461292356,-0.39185515,0.173272416,-1.655323267
0.639846921,0.089729108,0.463174909,-0.393098742,0.166299149,-1.680874109
0.635620236,0.093896665,0.464896291,-0.394148737,0.158725545,-1.706321955
0.631036878,0.09790305,0.466455549,-0.395003229,0.150556847,-1.731651545
0.626100659,0.101749696,0.467847914,-0.395661265,0.14179115,-1.756855249
0.62080586,0.105437316,0.469073385,-0.39612475,0.132434174,-1.78191781
0.615156293,0.108967103,0.47013101,-0.396388918,0.122489147,-1.806835413
0.609155774,0.112340011,0.471016973,-0.39645949,0.111959867,-1.831592798
0.602804303,0.115557469,0.471732229,-0.396332651,0.10085123,-1.856178522
0.59610188,0.11862091,0.472275823,-0.396012217,0.089167766,-1.880604029
0.58905232,0.121531762,0.472642988,-0.395497233,0.076915197,-1.90484643
0.581655622,0.124291219,0.47283563,-0.394788653,0.064099722,-1.928890467
0.573915601,0.126899987,0.472849935,-0.393889338,0.050727539,-1.952713251
0.565832257,0.12935999,0.472686857,-0.392800242,0.036805324,-1.976345301
0.557417035,0.131671697,0.472342581,-0.391522318,0.022340052,-1.999752283
0.54866612,0.133837968,0.471817106,-0.390061289,0.007339614,-2.022946119
0.539585233,0.13585785,0.471108526,-0.388417155,-0.008187077,-2.045910597
0.530180097,0.137735158,0.470216841,-0.386591822,-0.024232926,-2.068630934
0.520452619,0.139471322,0.469143003,-0.384591967,-0.04078792,-2.091114759
0.510410428,0.141067296,0.467883199,-0.382416636,-0.057843909,-2.113339186
0.500059247,0.142524511,0.466438383,-0.380070597,-0.075391516,-2.135311842
0.489404827,0.143846303,0.464810461,-0.377558619,-0.093421683,-2.157025099
0.478452832,0.145033628,0.462996572,-0.374884516,-0.111922488,-2.178471327
0.467211872,0.146088392,0.460998625,-0.372050196,-0.130884886,-2.199642897
0.455686718,0.147013456,0.458817571,-0.369062334,-0.150299311,-2.220539808
0.443883091,0.147811204,0.456453413,-0.365922838,-0.170152903,-2.241146803
0.431810528,0.148483545,0.453908056,-0.36263743,-0.190436125,-2.261456251
0.419475704,0.149032861,0.451181501,-0.359211832,-0.21113658,-2.281475782
0.40688625,0.149462014,0.448276609,-0.355650812,-0.232242346,-2.301197767
0.394050747,0.149775773,0.445192426,-0.351959139,-0.253742337,-2.320614576
0.380975872,0.149973661,0.441932768,-0.348141581,-0.275622487,-2.33972621
0.367671162,0.150059968,0.438498586,-0.344204813,-0.297871709,-2.358517408
0.354144245,0.150036126,0.43489179,-0.340152651,-0.320478559,-2.377003431
0.340402752,0.149904996,0.431114286,-0.33599177,-0.343430638,-2.39516902
0.326455265,0.149669915,0.427167028,-0.3317298,-0.366712689,-2.413006544
0.312312275,0.149332792,0.423051924,-0.327373415,-0.39031136,-2.430531263
0.29797855,0.148896486,0.418771833,-0.322926432,-0.414210439,-2.447727919
0.283463627,0.148364812,0.414326757,-0.318395525,-0.438400388,-2.46459651
0.268777043,0.147737771,0.409722418,-0.313788325,-0.462866902,-2.481129408
