time,q1,q2,q3,q4,q5,q6,q1d,q2d,q3d,q4d,q5d,q6d,q1d2,q2d2,q3d2,q4d2,q5d2,q6d2
20.45,1.78226659429521,-1.29356558598758,0.914511016712765,-0.384736876045366,0.671727833584196,-0.0330589702841735,0.56724516361294,-0.00544309742192617,-0.20777556861229,-0.808202514374358,-0.441369092425477,0.739826012733334,-1.47513424484372,-0.185020908216595,-0.173145570969992,-0.695166277900213,0.400473987926526,0.725440082654314
20.46,1.78786527251974,-1.29362919115445,0.912424592520267,-0.392853524859611,0.667334242991224,-0.0256244416208915,0.552488931554118,-0.00727024599360604,-0.209510368468531,-0.815113729479799,-0.437341403211793,0.747079274549992,-1.47606411080813,-0.180406983524589,-0.17380467612635,-0.687054887682168,0.405047763533545,0.725172961091635
20.47,1.7933163467289,-1.29371083693472,0.910320788345416,-0.401038878075006,0.662981156364456,-0.0181173976353364,0.537724839759415,-0.00905120294185302,-0.211251467685663,-0.82194317707564,-0.433268461114581,0.754328683395513,-1.47670647019714,-0.175782813709151,-0.174405447235539,-0.678812982853912,0.409524352074634,0.724669273975021
20.48,1.79861975267338,-1.29381006092011,0.908199544113529,-0.409292111511256,0.658669021352438,-0.0105378887010659,0.522955754838167,-0.0107858727260073,-0.212998283080141,-0.828689558277712,-0.429151244337751,0.761571867295222,-1.47706302538453,-0.171149781386313,-0.17494791906874,-0.670441821394121,0.413902491259561,0.723927768969681
20.49,1.80377545468183,-1.29392639982436,0.906060805572565,-0.417612388063944,0.654398275758918,-0.00288598898387704,0.508184526044339,-0.0124741736453053,-0.214750231918406,-0.835351586950549,-0.424990743576318,0.768806442098259,-1.47713554496094,-0.166509271867882,-0.175432146958035,-0.661942695164052,0.418180945257431,0.722947263329388
20.5,1.80878344548726,-1.29405938960305,0.903904524302746,-0.425998857830699,0.650169347419297,0.00483820345891672,0.493413984618176,-0.0141160378642962,-0.216506732123117,-0.841927990046251,-0.420787961749538,0.776030012176469,-1.476925862928,-0.161862672736305,-0.175858206669564,-0.653316929662099,0.422358505095385,0.721726644431811
20.51,1.81364374604247,-1.29420856561163,0.901730657696746,-0.434450658246206,0.645982654079297,0.012634566556784,0.478646943136336,-0.0157114114324894,-0.218267202475757,-0.848417507938745,-0.416543913730402,0.783240171128381,-1.47643587787569,-0.157211373418144,-0.176226194270307,-0.64456588376876,0.426433989049356,0.720264870293581
20.52,1.81835640532974,-1.29437346272834,0.899539168953211,-0.442966914217351,0.641838603277982,0.0205029541239412,0.463886194869966,-0.0172602543013767,-0.220031062819943,-0.854818894756687,-0.412259626071565,0.790434502487686,-1.47566755214346,-0.152556764756725,-0.176536225988241,-0.635690949481471,0.430406243026852,0.718560970065147
20.53,1.82292150016414,-1.29455361550633,0.897330027069501,-0.45154673826363,0.637737592231389,0.0284431957619518,0.449134513151821,-0.0187625403360094,-0.221797734261216,-0.861130918712988,-0.407936136726592,0.797610580437115,-1.47462291096495,-0.147900238583348,-0.17678843806639,-0.626693551640083,0.434274140941646,0.716614044505333
20.54,1.82733913499304,-1.2947485583032,0.89510320682318,-0.460189230655828,0.633680007719942,0.0364550967743753,0.434394650751392,-0.0202182573226839,-0.223566639367309,-0.867352362432065,-0.403574494768515,0.804765970527987,-1.47330404159705,-0.14324318728806,-0.176982986610211,-0.61757514764216,0.438036585080219,0.714423266435055
20.55,1.83160944168466,-1.29495782542585,0.892858688756647,-0.468893479567306,0.629666225979637,0.0445384380733174,0.41966933925929,-0.0216274069729963,-0.225337202365458,-0.873482023273949,-0.399175760104084,0.81189823040043,-1.47171309243327,-0.138587003389171,-0.177120047428937,-0.608337227148902,0.441692506459831,0.711987881170678
20.56,1.83573257931587,-1.29518095126885,0.89059645916214,-0.477658561218853,0.625696612593199,0.0526929761160773,0.404961288479885,-0.022990004922594,-0.227108849339099,-0.879518713655263,-0.394741003184777,0.81900491051337,-1.46985227210203,-0.133933079102666,-0.177199815870765,-0.598981311781509,0.445240865178202,0.709307206935861
20.57,1.83970873395058,-1.29541747044931,0.888316510062694,-0.486483540029816,0.621771522388613,0.0609184428320475,0.390273185834399,-0.0243060807255855,-0.228881008421826,-0.885461261367351,-0.390271304714272,0.826083554872811,-1.46772384854996,-0.129282805910748,-0.177222506651783,-0.589508954807898,0.448680650754506,0.706380635252687
20.58,1.84353811841078,-1.29566691795233,0.886018839186391,-0.495367468779456,0.617891299336147,0.069214545556548,0.375607695771595,-0.0255756778457901,-0.230653109990921,-0.891308509891295,-0.385767755352596,0.833131701769047,-1.46533014811048,-0.124637574130035,-0.177188353679005,-0.579921740820087,0.452010882461779,0.70320763131158
20.59,1.84722097204663,-1.29592882926777,0.883703449945671,-0.504309388760241,0.614056276451144,0.0775809669866305,0.360967459188892,-0.026798853642056,-0.232424586857175,-0.897059318708908,-0.381231455416831,0.8401468845142,-1.46267355455833,-0.119998772479959,-0.177097609867456,-0.5702212854021,0.455230609650509,0.699787734319537
20.6,1.85075756049851,-1.29620274052402,0.881370351413722,-0.513308329938802,0.610266775698602,0.0860173651306582,0.346355092862764,-0.0279756793516981,-0.234194874455798,-0.902712563612011,-0.376663514578874,0.847126632182291,-1.4597565081499,-0.1153677876504,-0.176950546951328,-0.56040923478877,0.458338912063296,0.696120557826941
20.61,1.85414817544798,-1.29648818863623,0.879019558293749,-0.522363311125886,0.606523107901435,0.0945233732651332,0.331773188888912,-0.029106240065591,-0.235963411031711,-0.908267137005874,-0.372065051560131,0.854068470357771,-1.45658150465012,-0.110746003869808,-0.176747455289372,-0.550487265515191,0.461334900140577,0.692205790032654
20.62,1.85739313437598,-1.2967847114368,0.876651090892793,-0.531473340136792,0.602825572650868,0.103098599915455,0.317224314131721,-0.0301906347039793,-0.237729637826383,-0.913721948211753,-0.367437193822576,0.860969921880626,-1.45315109434593,-0.106134802473512,-0.176488643664619,-0.540457084057111,0.464217715317214,0.688043194067516
20.63,1.86049278030116,-1.2970918478179,0.874264975088479,-0.540637413969066,0.599174458221835,0.111742628817495,0.302711009684444,-0.0312289759834403,-0.239492999259838,-0.919075923763252,-0.36278107725793,0.867828507598054,-1.44946788104675,-0.101535561472047,-0.176174439078506,-0.530320426462281,0.466986530309911,0.683632608255467
20.64,1.86344748152297,-1.2974091378659,0.871861242299516,-0.549854518971642,0.595570041489321,0.120455018913361,0.288235790338716,-0.0322213903827926,-0.241252943112766,-0.924328007701509,-0.358097845872958,0.874641747117168,-1.44553452107252,-0.0969496551200359,-0.175805186539399,-0.520079057972897,0.469640549395363,0.678973946353002
20.65,1.86625763135517,-1.29773612300067,0.869439929447964,-0.5591236310215,0.592012587848501,0.129235304336078,0.273801144064896,-0.033168018102077,-0.243008920704944,-0.929477161863538,-0.353388651472894,0.881407159561221,-1.44135372222921,-0.0923784534858321,-0.175381248845791,-0.509734772639221,0.472179008679012,0.674067197766204
20.66,1.86892364785313,-1.29807234611717,0.86700107892274,-0.568443715707332,0.588502351139761,0.138082994411207,0.259409531501747,-0.0340690130201606,-0.244760387071705,-0.934522366169844,-0.348654653341681,0.888122264326003,-1.4369282427725,-0.087823322021543,-0.174903006364024,-0.499289392924292,0.474601176354354,0.66891242774569
20.67,1.87144597354313,-1.29841735170879,0.864544738547664,-0.577813728504509,0.585039573573626,0.146997573665772,0.245063385457877,-0.0349245426452942,-0.246506801139944,-0.939462618905884,-0.343897017919669,0.89478458184009,-1.43226089035994,-0.0832856211340696,-0.174370856800938,-0.488744769300246,0.476906352952734,0.663509777558961
20.68,1.87382507513573,-1.2987706860204,0.862070961532311,-0.587232614966958,0.581624485661989,0.155978501832436,0.230765110422947,-0.0357347880619612,-0.248247625898371,-0.944296936999989,-0.339116918479457,0.901391634325966,-1.42735452099171,-0.0787667057571184,-0.173785214971154,-0.478102779835898,0.479093871583477,0.657859464640525
20.69,1.87606144324398,-1.29913189716892,0.859579806437978,-0.596699310912641,0.578257306151983,0.165025213885457,0.216517082088801,-0.0364999438762847,-0.249982328569005,-0.949024356297729,-0.334315534798503,0.907940946560971,-1.42221203794058,-0.0742679249242242,-0.173146512559503,-0.46736532977589,0.481163098164332,0.651961782719372
20.7,1.87815559209083,-1.29950053529167,0.857071337129639,-0.606212742612158,0.574938241961098,0.174137120055263,0.202321646883302,-0.0372202181520729,-0.25171038077348,-0.953643931830606,-0.329494052830215,0.914430046642264,-1.41683639067135,-0.0697906213430324,-0.172455197878337,-0.456534351111642,0.483113431642189,0.645817101923564
20.71,1.88010805921764,-1.29987615266405,0.854545622737049,-0.615771826982737,0.571667488117713,0.183313605883427,0.188181121512436,-0.0378958323478944,-0.253431258699541,-0.958154738082694,-0.324653664372404,0.9208564667503,-1.41123057375003,-0.065336130970965,-0.171711735620017,-0.445611802143854,0.484944304203847,0.639425868862718
20.72,1.88191940517973,-1.30025830385232,0.852002737600685,-0.625375471787528,0.568445227704904,0.192554032247216,0.174097792516553,-0.0385270212456756,-0.255144443261734,-0.962555869250238,-0.319795566734141,0.927217743914039,-1.40539762574331,-0.060905782592477,-0.170916606604738,-0.434599667037171,0.486655181477002,0.63278860668707
20.73,1.88359021324528,-1.30064654583107,0.849442761230463,-0.635022575830007,0.565271631806056,0.201857735425222,0.16007391583439,-0.0391140328776185,-0.256849420262707,-0.96684643949867,-0.314920962400134,0.933511420777658,-1.39934062810851,-0.0565008973976555,-0.170070307523562,-0.423499955366539,0.488245562721124,0.625905915124019
20.74,1.88512108909039,-1.30104043812213,0.846865778251953,-0.644712029154235,0.562146859455106,0.211224027157641,0.14611171638029,-0.0396571284489315,-0.258545680551209,-0.971025583214674,-0.310031058693411,0.93973504636446,-1.39306270407449,-0.052122788562782,-0.169173350676886,-0.412314701655947,0.489714981008356,0.618778470492114
20.75,1.88651266047943,-1.30143954292626,0.844271878355599,-0.654442713252926,0.559071057590915,0.220652194703177,0.132213387632314,-0.0401565822536272,-0.260232720174376,-0.975092455252364,-0.305127067436763,0.945886176844987,-1.38656701751376,-0.0477727608329701,-0.168226263708572,-0.401045964909239,0.491063003394335,0.611407025691271
20.76,1.88776557695404,-1.30184342525195,0.84166115624609,-0.664213501270346,0.556044361012116,0.230141500922485,0.118381091231486,-0.0406126815899182,-0.261910040532306,-0.979046231176757,-0.300210204611682,0.951962376300891,-1.37985677180636,-0.0434521101063545,-0.167229589335718,-0.389695828133318,0.492289231078785,0.603792410170916
20.77,1.88888050951294,-1.3022516530432,0.839033711586552,-0.67402325820909,0.553066892338377,0.239691184364688,0.104616956591746,-0.0410257266688738,-0.263577148526429,-0.982886107500784,-0.295281690016367,0.957961217490676,-1.37293520869568,-0.0391621230207644,-0.166183885073932,-0.37826639785387,0.493393299555904,0.595935529874662
20.78,1.88985815028513,-1.30266379731259,0.836389648942344,-0.683870841144206,0.550138761973884,0.249300459351389,0.090923080522975,-0.0413960305203052,-0.265233556706133,-0.986611301918283,-0.290342746921981,0.963880282615208,-1.36580560713676,-0.0349040765427677,-0.165089722958946,-0.366759803623661,0.49437487875457,0.587837367162001
20.79,1.89069921220235,-1.30307943226651,0.8337290777243,-0.693755099435535,0.547260068073932,0.258968516070922,0.0773015268643178,-0.0417239188927514,-0.266878783412106,-0.990221053531293,-0.285394601727736,0.969717164079716,-1.35847128213726,-0.03067923755866,-0.163947689263714,-0.355178197523639,0.495233673168114,0.57949898070712
20.8,1.89140442866871,-1.30349813543231,0.831052112132042,-0.703674874938883,0.544430896516035,0.268694520696187,0.0637543261291516,-0.0420097301522437,-0.268512352918593,-0.993714623073654,-0.280438483614512,0.975469465258148,-1.35093558359166,-0.0264888624685975,-0.162758384211906,-0.343523753656715,0.495969421973821,0.570921505374413
20.81,1.8919745532278,-1.3039194877806,0.828358871090472,-0.713629002229119,0.541651320873044,0.278477615491681,0.0502834751625354,-0.0422538151747043,-0.2701337955701,-0.997091293128268,-0.27547562419756,0.981134801252056,-1.34320189510899,-0.0223341967828778,-0.161522421687441,-0.331798667634831,0.496581899141965,0.562106152071452
20.82,1.89241035921852,-1.30434307385603,0.825649478189845,-0.723616308815245,0.538921402390939,0.288316918929183,0.0368909368097015,-0.0424565372348162,-0.27174264791698,-1.0003503683391,-0.270507257178098,0.986710799653372,-1.33527363283449,-0.0182164747213509,-0.160240428940525,-0.320005156058893,0.497070913534485,0.553054207578173
20.83,1.89271263943806,-1.30476848189861,0.822924061623965,-0.733635615367255,0.536241189970136,0.298211525826645,0.0235786395968489,-0.0426182718909889,-0.273338452847689,-1.00349117561892,-0.265534617993913,0.992195101299571,-1.32715424426544,-0.0141369188156473,-0.158913046289824,-0.308145455992195,0.497436308993159,0.543767034353523
20.84,1.89288220579738,-1.30519530396113,0.820182754126833,-0.743685735930569,0.533610720149001,0.308160507480437,0.0103484774230882,-0.0427394068678177,-0.274920759718602,-1.00651306435169,-0.26055894346892,0.99758536102949,-1.31884720706183,-0.0100967395143687,-0.157540926821343,-0.29622182442708,0.497677964417187,0.53424607031935
20.85,1.89291988897075,-1.30562313603579,0.817425692904052,-0.753765478163437,0.531030017092233,0.318162911805928,-0.00279769073464031,-0.042820341931348,-0.276489124478583,-1.00941540658833,-0.255581471462802,1.00287924843863,-1.31035602785203,-0.00609713479170892,-0.156124736084132,-0.284236537745368,0.497795793830399,0.524492828620337
20.86,1.89282653804632,-1.30605157817004,0.814653019569917,-0.763873643554312,0.528499092582731,0.328217763491267,-0.0158580411055951,-0.0428614887639753,-0.278043109793785,-1.01219759723825,-0.250603440518914,1.00807444862842,-1.30168424103383,-0.00213928975888322,-0.15466515178225,-0.272191891172246,0.497789746437766,0.514508897362076
20.87,1.89260302017252,-1.30648023459422,0.811864880075063,-0.774009027659929,0.526017946015314,0.338324064157177,-0.0288307853969503,-0.0428632708331191,-0.279582285166265,-1.01485905425516,-0.245626089512573,1.01316866295513,-1.29283540757146,0.0017756237201958,-0.153162863464292,-0.260090198224185,0.497659806671449,0.504295939325402
20.88,1.89225022020398,-1.30690871382123,0.80906142464508,-0.784170420328749,0.523586564396387,0.34848079252248,-0.0417141710532363,-0.0428261232570968,-0.281106227051995,-1.01739921881709,-0.240650657298378,1.01815960977492,-1.28381311378868,0.00564644741065745,-0.15161857220922,-0.247933790150848,0.497405994226125,0.493855691658208
20.89,1.8917690403393,-1.3073366287809,0.80624280770094,-0.794356605940862,0.521204922345328,0.358686904577269,-0.0545064815039922,-0.0427504926665287,-0.28261451897366,-1.01981755550052,-0.235678382357655,1.02304502518541,-1.27462097015852,0.00947203708398625,-0.15003299030992,-0.235725015371025,0.497028364083812,0.483189965544444
20.9,1.89116039976356,-1.30776359692341,0.803409187797669,-0.804566363637306,0.518872982098978,0.368941333768333,-0.0672060363992131,-0.0426368370632595,-0.284106751632103,-1.02211355245041,-0.230710502445332,1.02782266376545,-1.26526261009008,0.0132512628919388,-0.148406840953606,-0.223466238903029,0.496527006527997,0.472300645850208
20.91,1.89042523428124,-1.30818924033372,0.800560727541679,-0.814798467560628,0.516590693523598,0.379242991175602,-0.0798111918325901,-0.0424856256738426,-0.285582523012741,-1.02428672154161,-0.225748254237043,1.03249029930918,-1.25574168871258,0.0169830097363093,-0.14674085789972,-0.211159841789368,0.495902047147156,0.46118969074716
20.92,1.8895644959531,-1.3086131858511,0.797697593523438,-0.825051687092071,0.514357994124275,0.389590765720015,-0.0923203405524102,-0.0422973387999548,-0.287041438490006,-1.02633659853735,-0.22079287297611,1.03704572555799,-1.24606188165734,0.0206661776348369,-0.145035785155406,-0.198808220516297,0.495153646827646,0.449859131313229
20.93,1.88857915273077,-1.30903506516202,0.794819956248404,-0.835324787087792,0.5121748090626,0.399983524367485,-0.10473191216111,-0.0420724676675608,-0.288483110928734,-1.02826274324086,-0.215845592120363,1.0414867569251,-1.23622688383765,0.0242996820829875,-0.143292376648353,-0.186413786427818,0.494282001735889,0.438311071111064
20.94,1.88747018808261,-1.30945451492757,0.791927990048407,-0.845616528125859,0.510041051175866,0.410420112326364,-0.11704437330132,-0.0418115142673674,-0.289907160781237,-1.03006473964039,-0.21090764298981,1.04581122922169,-1.22624040822745,0.0278824544111638,-0.141511395897644,-0.173978965134864,0.493287343290017,0.426547685743556
20.95,1.88623860062425,-1.30987117688088,0.789021873014917,-0.855925666744938,0.507956621000746,0.420899353278344,-0.129256227830622,-0.0415149911964567,-0.291313216180882,-1.03174219604895,-0.205980254414211,1.05001700037245,-1.21610618463881,0.0314134421378887,-0.139693615682185,-0.161506195919466,0.492169938120785,0.414571222387369
20.96,1.88488540374839,-1.31028469792844,0.786101786921321,-0.866250955686709,0.505921406798794,0.431420049597136,-0.141366016983952,-0.0411834214949174,-0.292700913034703,-1.03329474523882,-0.20106465238106,1.05410195112905,-1.20582795849866,0.0348916093182723,-0.137839817707385,-0.148997931134199,0.490930088021881,0.402383999303954
20.97,1.88341162524431,-1.3106947302643,0.78316791713813,-0.876591144147035,0.503935284588138,0.441980982578372,-0.153372319523452,-0.0408173384775505,-0.294069895109265,-1.03472204456793,-0.196162059684433,1.05806398578089,-1.19540948962535,0.0383159368878569,-0.135950792269622,-0.13645663559705,0.489568129889656,0.389988405328449
20.98,1.88181830692876,-1.31110093146474,0.78022045256229,-0.886944978016608,0.501998118176108,0.452580912684112,-0.16527375187604,-0.0404172855639091,-0.295419814116124,-1.03602377610259,-0.191273695574205,1.06190103285488,-1.18485455100517,0.0416854230018577,-0.134027337919215,-0.12388478598191,0.488084435652173,0.377386899336505
20.99,1.88010650426443,-1.31150296458556,0.777259585534594,-0.897311200130069,0.500109759196514,0.463218579785377,-0.177068968259654,-0.0399838161053516,-0.296750329792055,-1.03719964673254,-0.186400775405973,1.0656110458143,-1.17416692756936,0.04499908336952,-0.13207026112149,-0.111284870204632,0.486479412187708,0.364582009689398
21,1.87827728598051,-1.31190049827337,0.774285511752794,-0.907688550518024,0.498270047150601,0.473892703414947,-0.18875666079578,-0.0395174932057536,-0.298061109976457,-1.0382493882802,-0.181544510292595,1.06919200375292,-1.16335041497214,0.0482559515832257,-0.130080375916597,-0.0986593868054553,0.484753501232701,0.351576333656674
21.01,1.87633173369802,-1.31229320684675,0.771298430200517,-0.918075766652088,0.496478809451306,0.484601983024845,-0.200335559611434,-0.0390188895435228,-0.299351830685684,-1.03917275760393,-0.176706106755226,1.07264191207756,-1.15240881836961,0.051455079443107,-0.128058503577592,-0.0860108443269203,0.482907179279092,0.338372536817948
21.02,1.87427094154442,-1.31268077040079,0.768298543058123,-0.928471583699505,0.494735861471158,0.495345098261851,-0.21180443292724,-0.0384885871858343,-0.300622176183993,-1.03996953669519,-0.171886766377032,1.07595880318987,-1.14134595120066,0.0545955372760911,-0.126005472267433,-0.0733417606885918,0.480940957461198,0.324973352442557
21.03,1.87209601577397,-1.31306287489907,0.765286055619725,-0.938874734773279,0.493041006591685,0.506120709228441,-0.223162087134664,-0.0379271774029695,-0.301871839049512,-1.04063953276852,-0.167087685457153,1.07914073716142,-1.1301656339696,0.0576764142494834,-0.123922116694957,-0.0606546625579001,0.478855381432072,0.311381580847977
21.04,1.86980807438736,-1.31343921225911,0.762261176215731,-0.949283951184398,0.49139403626104,0.516927456771612,-0.234407366860381,-0.0373352604780077,-0.303100520239369,-1.0411825783465,-0.162310054666142,1.08218580239802,-1.11887169303128,0.0606968186797809,-0.121809277769366,-0.047952084717739,0.476651031229394,0.297600088737051
21.05,1.86740824674701,-1.31380948044699,0.759224116123988,-0.959697962695358,0.489794730048342,0.527763962768944,-0.245539155019198,-0.0367134455141498,-0.304307929149128,-1.04159853133728,-0.15755505870267,1.08509211630179,-1.10746795937894,0.0636558783354708,-0.119667802254334,-0.035236569430805,0.474328521130976,0.28363180851413
21.06,1.86489767319261,-1.31417338356526,0.756175089482241,-0.970115497777009,0.488242855708632,0.538628830414154,-0.256556372853453,-0.0360623502377297,-0.305493783669505,-1.04188727510659,-0.152823875952368,1.08785782592547,-1.09595826743518,0.0665527407343216,-0.117498542420974,-0.0225106658009353,0.471888499499844,0.269479737580113
21.07,1.86227750466271,-1.3145306319377,0.753114313210617,-0.980535283860725,0.486738169245379,0.549520644526439,-0.267457979962185,-0.035382600800582,-0.306657810240487,-1.04204871854258,-0.148117678147315,1.09048110861636,-1.08434645384648,0.069386573435243,-0.115302355700335,-0.00977692913155082,0.469331648618973,0.255146937606961
21.08,1.85954890230664,-1.31488094218231,0.750042006921745,-0.990956047592633,0.485280414979094,0.560437971854327,-0.278242974317124,-0.0346748315773775,-0.307799743900897,-1.04208279611472,-0.143437630027803,1.09296017265761,-1.07263635628148,0.072156564324052,-0.113080104335188,0.00296207971855678,0.466658684515786,0.24063653379153
21.09,1.85671303710212,-1.31522403730978,0.746958392831871,-1.00137651509408,0.483869325620278,0.571379361381133,-0.288910392266329,-0.0339396849608056,-0.308919328333774,-1.04198946792634,-0.138784889006125,1.0952932578991,-1.06083181223367,0.0748619218935156,-0.110832655031674,0.0157037949818437,0.463870356776345,0.225951714088923
21.1,1.85377108947178,-1.31555964678921,0.743863695678783,-1.0117954122142,0.482504622342207,0.582343344652998,-0.299459308527572,-0.0331778111551779,-0.310016315910758,-1.04176871976009,-0.134160604831564,1.09747863637917,-1.04893665782855,0.0775018755174068,-0.108560878610415,0.0284456466311238,0.460967448349374,0.211095728425835
21.11,1.85072424889744,-1.31588750663454,0.740758142633311,-1.02221146479098,0.481186014860747,0.593328436098375,-0.309888836167389,-0.0323898679642429,-0.311090467730388,-1.04142056311758,-0.129565919258097,1.09951461294468,-1.03695472663587,0.0800756757182475,-0.106265649657614,0.041185061030574,0.457950775340167,0.196071887893673
21.12,1.84757371354269,-1.31620735946782,0.737641963211672,-1.03262339890379,0.479913201515775,0.604333133362275,-0.320198126570995,-0.0315765205814058,-0.3121415536551,-1.04094503525199,-0.125001965713535,1.1013995258525,-1.02488984848715,0.0825825944293666,-0.103947846176069,0.0539194615890173,0.454821186794312,0.180883563922162
21.13,1.84432068986262,-1.31651895460507,0.734515389185759,-1.0430299411331,0.478685869356042,0.615355917640386,-0.330386369397765,-0.030738441371164,-0.313169352342119,-1.04034219919476,-0.120469868971728,1.10313174737478,-1.01274584829901,0.0850219252501594,-0.101608349236309,0.066646269414524,0.451579564471561,0.165534187433078
21.14,1.84096639222468,-1.31682204812023,0.731378654497561,-1.05342981882038,0.477503694226925,0.626395254023464,-0.340452792527046,-0.0298763096533383,-0.314173651273819,-1.03961214377459,-0.115970744826166,1.10470968438485,-1.00052654490244,0.0873929836952945,-0.0992480426280045,0.0793629039710293,0.448226822609586,0.150027247974696
21.15,1.83751204252888,-1.31711640290902,0.728231995172621,-1.06382176032317,0.476366340861532,0.637449591849503,-0.350396661991345,-0.0289908114820738,-0.315154246782839,-1.03875498363135,-0.111505699766631,1.10613177894225,-0.98823574987862,0.0896951074374615,-0.0968678125115225,0.092066783736005,0.44476390767794,0.134366292837143
21.16,1.83395886982085,-1.31740178876881,0.725075649223996,-1.07420449527569,0.475273462977079,0.648517365050566,-0.360217281897437,-0.0280826394225437,-0.316110944072907,-1.03777085922191,-0.107075830658216,1.10739650886382,-0.975877266401428,0.0919276565434863,-0.0944685470702717,0.104755326859614,0.44119179812216,0.118554926148832
21.17,1.83030810992008,-1.31767798244606,0.721909856573177,-1.08457675484461,0.474224703370931,0.659596992521926,-0.369913994337706,-0.0271524923268531,-0.317043557239292,-1.0366599368214,-0.102682224422537,1.10850238828739,-0.963454888087184,0.0940900137039193,-0.0920511361632643,0.117425951824649,0.437511504098143,0.102596807954225
21.18,1.82656100503011,-1.31794476771452,0.718734858950953,-1.09493727198966,0.473219694022216,0.67068687848078,-0.379486179287486,-0.0262010751057824,-0.317951909281916,-1.0354224085146,-0.0983259577226079,1.10944796822848,-0.950972397851811,0.0961815844559002,-0.0896164709787639,0.130076078107406,0.43372406719684,0.0864956532728041
21.19,1.82271880337033,-1.31820193541778,0.715550899818425,-1.10528478171882,0.47225805619655,0.681785412843681,-0.38893325449329,-0.0252290984997572,-0.318835832118289,-1.03405849218462,-0.0940080966492136,1.11023183712235,-0.938433566775809,0.09820179739918,-0.0871654436884617,0.142703126839306,0.429830560159369,0.0702552311404361
21.2,1.81878275879276,-1.31844928353998,0.712358224270346,-1.11561802134874,0.47133940055217,0.692890971603475,-0.398254675348811,-0.0242372788468206,-0.31969516659117,-1.03256843149179,-0.0897296964112915,1.110852621361,-0.925842152977527,0.100150104405494,-0.084698947102809,0.15530452146877,0.425832086582603,0.0538793636323316
21.21,1.8147541304055,-1.31868661725471,0.709157078950199,-1.12593573076239,0.470463327250734,0.704001917202078,-0.40744993475905,-0.0232263378495041,-0.320529762473067,-1.03095249584785,-0.0854918010288603,1.11130898581837,-0.913201900494777,0.102025980820819,-0.0822178743273696,0.167877688423478,0.421729780615356,0.0373719248684026
21.22,1.81063418220531,-1.3189137489814,0.705947711955204,-1.13623665266338,0.469629426072023,0.715116598928887,-0.416518562994424,-0.0221970023383902,-0.321339478467408,-1.02921098038247,-0.0812954430289974,1.1115996343657,-0.900516538175498,0.103828925660577,-0.0797231184203335,0.180420057772771,0.417524806645232,0.0207368400012822
21.23,1.80642418269603,-1.31913049842603,0.702730372755781,-1.14651953283666,0.468837276528733,0.726233353309937,-0.425460127533599,-0.0211500040348156,-0.322124182206726,-1.02734420590383,-0.0771416431449286,1.11172331037635,-0.887789778577412,0.105558461798013,-0.077215572051438,0.192929063889801,0.413218358976214,0.00397808418702361
21.24,1.80212540452257,-1.31933669264139,0.699505312097216,-1.15678312040387,0.468086447985369,0.737350504500796,-0.434274232894369,-0.0200860793109578,-0.322883750246712,-1.02535251885164,-0.0730314100187766,1.11167879722135,-0.875025316877358,0.107214136145171,-0.0746961271622437,0.205402146113485,0.408811661497116,-0.0129003184610106
21.25,1.79773912410127,-1.31953216605952,0.696272781918694,-1.16702616807632,0.467376499783315,0.748466364697947,-0.442960520455284,-0.0190059689500588,-0.323618068057922,-1.02323629124532,-0.0689657399071244,1.11146491875263,-0.862226829790407,0.108795519826869,-0.0721656746280184,0.217836749409944,0.404305967340953,-0.029894295934632
21.26,1.79326662124986,-1.31971676054982,0.693033035256619,-1.17724743241556,0.466706981363998,0.759579234535437,-0.451518668265109,-0.0179104179011942,-0.324327030012293,-1.02099592062313,-0.0649456163905775,1.11108053977761,-0.849397974499114,0.110302208347141,-0.0696251039212896,0.230230325033275,0.3997025585354,-0.0469997294101709
21.27,1.78870917882396,-1.31989032544537,0.68978632616151,-1.18744567408645,0.466077432397142,0.770687403506486,-0.459948390842271,-0.016800175036126,-0.325010539368368,-1.01863182997701,-0.0609720100865339,1.11052456652124,-0.83654238759331,0.111733821748632,-0.0670753027772237,0.242580331185443,0.395002745644371,-0.0642124543435632
21.28,1.78406808235228,-1.32005271758514,0.686532909605589,-1.1976196581067,0.465487382912018,0.781789150376056,-0.46824943896396,-0.0156759929037262,-0.325668508252263,-1.01614446767931,-0.0570458783652885,1.10979594707812,-0.823663684020674,0.113090004764313,-0.0645171568608793,0.254884233675202,0.390207867400832,-0.0815282615809796
21.29,1.77934461967404,-1.32020380135805,0.683273041395879,-1.20776815410995,0.464936353433306,0.792882743591662,-0.476421599443992,-0.0145386274797508,-0.32630085763419,-1.01353430740311,-0.0531681650709448,1.10889367185268,-0.810765456048449,0.114370426961807,-0.0619515494364684,0.267139506575529,0.38531929033101,-0.0989428984853227
21.3,1.77454008058373,-1.32034344872214,0.680006978086368,-1.2178899365883,0.464423855114235,0.803966441732456,-0.484464694901476,-0.0133888379212603,-0.326907517304714,-1.0108018480374,-0.0493398002446757,1.10781677398846,-0.797851272236534,0.115574782880457,-0.0593793610387898,0.279343632880034,0.380338408370039,-0.11645207007753
